Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,Th8s,1.000,32.80,3.1067,157.881,89.64,3.13,10.36,2.86
Jh 7d 2h,Th9s,1.000,34.95,3.30224,157.476,88.59,3.33,11.41,3.07
Jh 7d 2h,Qh8c,1.000,23.95,2.32406,161.709,94.82,2.35,5.18,1.77
Jh 7d 2h,Qh9c,1.000,26.09,2.42238,154.724,86.85,2.49,13.15,1.95
Jh 7d 2h,QhTc,1.000,28.72,2.38027,138.122,56.05,2.56,43.95,2.15
Jh 7d 2h,QhJc,1.000,79.12,6.65909,140.28,53.58,6.51,46.42,6.84
Jh 7d 2h,QhQc,1.000,82.04,9.31597,189.255,99.87,9.32,0.13,8.98
Jh 7d 2h,Qh8d,1.000,24.03,2.32477,161.222,95.59,2.35,4.41,1.80
Jh 7d 2h,Qh9d,1.000,26.19,2.43053,154.674,87.21,2.49,12.79,1.99
Jh 7d 2h,QhTd,1.000,28.82,2.50453,144.833,70.54,2.63,29.46,2.21
Jh 7d 2h,QhJd,1.000,79.23,6.74138,141.809,42.44,6.56,57.56,6.88
Jh 7d 2h,QhQd,1.000,82.17,9.38467,190.347,99.87,9.39,0.13,9.01
Jh 7d 2h,Qh7h,1.000,76.40,7.04587,153.71,97.04,7.03,2.96,7.44
Jh 7d 2h,Qh8h,1.000,49.52,5.17595,174.22,68.68,5.11,31.32,5.32
Jh 7d 2h,Qh9h,1.000,50.88,5.38059,176.239,84.40,5.35,15.60,5.53
Jh 7d 2h,QhTh,1.000,52.52,5.53639,175.697,84.48,5.51,15.52,5.69
Jh 7d 2h,Qh8s,1.000,23.95,2.32406,161.709,94.82,2.35,5.18,1.77
Jh 7d 2h,Qh9s,1.000,26.09,2.42239,154.724,86.85,2.49,13.15,1.95
Jh 7d 2h,QhTs,1.000,28.72,2.38027,138.122,56.05,2.56,43.95,2.15
Jh 7d 2h,QhJs,1.000,79.12,6.65897,140.278,53.63,6.51,46.37,6.84
Jh 7d 2h,Kh7c,1.000,64.89,4.20559,108.024,67.91,4.16,32.09,4.29
