Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 29%,BET 29 EV,BET 13%,BET 13 EV,CHECK%,CHECK EV
Ah 8d 2c,Kc,Ad4c,0.002,42.70,5.70819,55.6948,0.30,4.30,9.77,5.71,89.93,5.71
Ah 8d 2c,Kc,Ad5c,0.001,42.89,5.81673,56.5043,0.27,4.33,0.43,5.71,99.31,5.82
Ah 8d 2c,Kc,Ad6c,0.001,42.76,5.90768,57.568,0.18,4.32,0.38,5.53,99.44,5.91
Ah 8d 2c,Kc,Ad7c,0.001,42.85,5.94718,57.8322,0.10,4.51,0.55,5.51,99.34,5.95
Ah 8d 2c,Kc,Ad8c,0.118,75.76,17.9366,98.6518,0.35,16.72,59.53,17.94,40.12,17.94
Ah 8d 2c,Kc,Ad9c,0.002,45.17,6.62613,61.1176,0.14,5.22,55.04,6.64,44.82,6.62
Ah 8d 2c,Kc,AdTc,0.002,48.96,7.56413,64.3691,0.05,5.79,89.61,7.58,10.34,7.45
Ah 8d 2c,Kc,AdJc,0.003,54.24,8.88187,68.2281,0.09,5.96,2.46,8.80,97.44,8.89
Ah 8d 2c,Kc,Ad2d,0.062,70.03,15.2868,90.9594,0.20,12.94,30.61,15.29,69.19,15.29
Ah 8d 2c,Kc,Ad3d,0.038,42.46,5.58063,54.7681,0.28,4.06,0.39,5.56,99.33,5.58
Ah 8d 2c,Kc,Ad4d,0.034,42.43,5.57065,54.7081,0.28,4.05,0.39,5.53,99.33,5.58
Ah 8d 2c,Kc,Ad5d,0.031,42.47,5.60392,54.9801,0.26,4.05,0.43,5.56,99.31,5.61
Ah 8d 2c,Kc,Ad6d,0.001,42.50,5.6922,55.8057,0.21,4.05,0.53,5.53,99.25,5.70
Ah 8d 2c,Kc,Ad7d,0.001,42.36,5.65304,55.5999,0.13,4.01,0.72,5.44,99.15,5.66
Ah 8d 2c,Kc,Ad9d,0.012,44.02,6.24385,59.1031,0.09,4.48,73.38,6.25,26.53,6.24
Ah 8d 2c,Kc,AdTd,0.005,48.12,7.01972,60.7774,0.05,4.66,16.65,6.90,83.29,7.04
Ah 8d 2c,Kc,Ad2h,0.010,70.05,15.3459,91.2803,0.18,12.97,2.84,15.31,96.98,15.35
Ah 8d 2c,Kc,Ad3h,0.002,42.53,5.66398,55.4905,0.27,4.08,0.38,5.59,99.35,5.67
Ah 8d 2c,Kc,Ad4h,0.002,42.51,5.63685,55.2449,0.27,4.08,0.38,5.56,99.34,5.64
Ah 8d 2c,Kc,Ad5h,0.001,42.56,5.65437,55.3602,0.26,4.08,0.42,5.58,99.33,5.66
Ah 8d 2c,Kc,Ad6h,0.001,42.19,5.58626,55.1687,0.20,3.93,0.53,5.42,99.26,5.59
Ah 8d 2c,Kc,Ad7h,0.001,41.96,5.54509,55.0653,0.12,3.87,0.67,5.30,99.20,5.55
Ah 8d 2c,Kc,Ad8h,0.105,74.47,18.4948,103.475,0.56,17.67,66.37,18.50,33.07,18.49
Ah 8d 2c,Kc,Ad9h,0.001,44.07,6.31473,59.6976,0.09,4.47,68.38,6.31,31.52,6.33
Ah 8d 2c,Kc,AdTh,0.002,48.02,7.03553,61.051,0.04,4.66,11.40,6.86,88.56,7.06
Ah 8d 2c,Kc,AdJh,0.003,52.97,8.34683,65.6584,0.04,4.81,3.50,8.12,96.46,8.36
Ah 8d 2c,Kc,Ad2s,0.011,70.09,15.364,91.3401,0.19,13.03,2.67,15.35,97.14,15.37
Ah 8d 2c,Kc,Ad3s,0.003,42.70,5.70638,55.689,0.27,4.14,0.38,5.64,99.36,5.71
Ah 8d 2c,Kc,Ad4s,0.007,42.68,5.69533,55.6043,0.27,4.13,0.38,5.61,99.36,5.70
Ah 8d 2c,Kc,Ad5s,0.001,42.70,5.70041,55.6242,0.23,4.02,0.38,5.52,99.39,5.71
Ah 8d 2c,Kc,Ad6s,0.001,42.73,5.85327,57.071,0.18,4.14,0.46,5.60,99.36,5.86
Ah 8d 2c,Kc,Ad7s,0.001,42.85,5.81019,56.5017,0.11,4.15,0.59,5.47,99.30,5.81
Ah 8d 2c,Kc,Ad8s,0.115,75.26,18.6851,103.445,0.54,17.86,75.18,18.69,24.28,18.68
Ah 8d 2c,Kc,Ad9s,0.003,45.41,6.81782,62.5573,0.04,4.95,85.21,6.85,14.75,6.63
Ah 8d 2c,Kc,AdTs,0.003,49.42,7.5229,63.4221,0.08,5.23,12.55,7.45,87.37,7.54
Ah 8d 2c,Kc,AdJs,0.004,54.27,8.86152,68.0382,0.09,5.45,0.56,8.58,99.35,8.87
Ah 8d 2c,Kc,6h6c,0.002,12.91,2.36748,76.4351,0.09,0.86,99.12,2.38,0.78,1.50
Ah 8d 2c,Kc,6h6d,0.002,12.36,1.52221,51.3284,0.11,0.09,90.03,1.55,9.86,1.32
Ah 8d 2c,Kc,6h5h,0.265,1.69,-0.01583,-3.91336,0.46,-1.27,1.59,-0.03,97.94,-0.01
Ah 8d 2c,Kc,7h7c,0.001,12.58,2.26322,74.9382,0.06,0.85,98.78,2.27,1.16,1.50
Ah 8d 2c,Kc,7h7d,0.001,11.77,1.31474,46.5588,0.26,-0.21,0.37,1.30,99.37,1.32
Ah 8d 2c,Kc,7h6h,0.189,1.95,-0.01358,-2.90859,0.29,-1.64,0.34,-0.18,99.36,-0.01
Ah 8d 2c,Kc,8h8c,0.328,93.91,37.2884,165.445,1.59,37.04,92.28,37.29,6.13,37.26
Ah 8d 2c,Kc,8h7h,0.188,20.16,2.01624,41.6781,0.86,1.22,72.55,2.02,26.59,2.02
Ah 8d 2c,Kc,9h9c,0.009,28.95,3.98425,57.3417,0.48,3.69,93.69,3.99,5.84,3.91
Ah 8d 2c,Kc,9h9d,0.003,27.99,3.58122,53.3133,0.16,2.29,0.32,2.78,99.52,3.59
Ah 8d 2c,Kc,9h8h,0.002,20.60,1.8859,38.1511,0.48,0.89,24.29,1.82,75.22,1.91
Ah 8d 2c,Kc,ThTc,0.004,30.47,4.11345,56.25,2.36,3.99,92.20,4.13,5.44,3.92
Ah 8d 2c,Kc,ThTd,0.001,29.85,3.71266,51.8245,0.13,2.14,0.24,2.47,99.63,3.72
Ah 8d 2c,Kc,Th8h,0.015,22.49,2.00105,37.0787,0.33,0.97,2.70,1.80,96.98,2.01
Ah 8d 2c,Kc,Th9h,0.032,6.20,0.25317,17.0126,0.11,-2.52,0.15,-1.12,99.74,0.26
Ah 8d 2c,Kc,JhTc,0.002,16.42,3.74899,95.157,0.42,2.94,99.16,3.76,0.42,2.80
Ah 8d 2c,Kc,JhTd,0.003,15.91,2.57188,67.3392,0.11,1.18,11.07,2.41,88.81,2.59
Ah 8d 2c,Kc,Jh8h,0.001,24.11,2.18317,37.7342,0.60,1.29,66.11,2.21,33.29,2.15
Ah 8d 2c,Kc,Jh9h,0.020,6.96,0.25444,15.2282,0.11,-2.96,0.14,-1.05,99.76,0.26
Ah 8d 2c,Kc,JhTh,0.033,16.26,2.5164,64.4852,0.28,1.31,20.93,2.50,78.79,2.52
Ah 8d 2c,Kc,JhTs,0.002,16.99,3.03333,74.3782,0.14,1.72,97.74,3.04,2.12,2.61
Ah 8d 2c,Kc,QhTc,0.002,17.80,4.02152,94.1136,0.41,3.28,99.20,4.03,0.39,2.94
Ah 8d 2c,Kc,QhJc,0.002,18.60,4.28526,95.9786,0.32,3.26,99.30,4.29,0.37,3.19
Ah 8d 2c,Kc,QhTd,0.002,17.23,2.69743,65.2394,0.17,1.60,22.58,2.66,77.25,2.71
Ah 8d 2c,Kc,QhJd,0.002,18.06,2.94583,67.9665,0.20,1.57,91.63,2.96,8.17,2.86
Ah 8d 2c,Kc,Qh8h,0.012,27.19,2.76473,42.3646,0.68,2.24,98.05,2.77,1.26,2.46
Ah 8d 2c,Kc,Qh9h,0.003,9.03,0.29799,13.7522,0.11,-2.58,0.15,-0.88,99.74,0.30
Ah 8d 2c,Kc,QhTh,0.038,17.19,2.6212,63.5271,0.21,1.48,23.98,2.61,75.82,2.63
Ah 8d 2c,Kc,QhJh,0.004,18.24,2.95383,67.4788,0.14,1.56,86.74,2.97,13.12,2.86
Ah 8d 2c,Kc,QhTs,0.002,18.69,3.26834,72.8438,0.14,2.12,98.06,3.28,1.80,2.77
Ah 8d 2c,Kc,QhJs,0.002,19.01,3.41641,74.8713,0.10,1.98,98.29,3.43,1.61,2.95
Ah 8d 2c,Kc,KhTc,0.001,35.09,5.19043,61.6291,0.66,4.69,98.07,5.20,1.27,4.66
Ah 8d 2c,Kc,KhJc,0.001,35.33,5.12134,60.4035,0.42,4.66,97.87,5.13,1.71,4.67
Ah 8d 2c,Kc,KhQc,0.001,35.77,4.89866,57.0601,0.43,4.42,96.37,4.91,3.20,4.61
Ah 8d 2c,Kc,KhTd,0.001,34.49,4.47138,54.0161,0.25,3.63,17.42,4.43,82.33,4.48
Ah 8d 2c,Kc,KhJd,0.001,34.60,4.40718,53.0737,0.24,3.59,20.25,4.41,79.51,4.41
Ah 8d 2c,Kc,KhQd,0.002,35.23,4.41408,52.2049,0.26,3.79,75.27,4.42,24.47,4.39
Ah 8d 2c,Kc,Kh2h,0.145,65.08,13.0285,83.4129,0.11,8.68,35.61,13.03,64.29,13.03
Ah 8d 2c,Kc,Kh3h,0.002,35.48,4.98993,58.597,0.06,4.26,96.52,5.00,3.42,4.61
Ah 8d 2c,Kc,Kh4h,0.020,35.47,4.91951,57.7928,0.08,4.26,95.47,4.93,4.45,4.61
Ah 8d 2c,Kc,Kh5h,0.001,35.41,4.97871,58.5916,0.06,4.26,96.20,4.99,3.74,4.62
Ah 8d 2c,Kc,Kh6h,0.002,34.99,4.9142,58.525,0.11,4.13,96.59,4.93,3.30,4.56
Ah 8d 2c,Kc,Kh7h,0.002,34.55,4.92728,59.4295,0.05,4.01,95.91,4.94,4.03,4.54
Ah 8d 2c,Kc,Kh8h,0.053,65.42,13.79,87.831,0.06,9.76,90.18,13.79,9.76,13.78
Ah 8d 2c,Kc,Kh9h,0.003,33.99,4.52914,55.5233,0.11,3.78,90.26,4.55,9.63,4.37
Ah 8d 2c,Kc,KhTh,0.001,34.38,4.3627,52.8704,0.38,3.56,30.11,4.38,69.50,4.36
Ah 8d 2c,Kc,KhJh,0.001,34.18,4.31443,52.5909,0.27,3.43,63.05,4.36,36.68,4.25
Ah 8d 2c,Kc,KhQh,0.001,34.96,4.40474,52.4963,0.24,3.69,79.53,4.44,20.23,4.26
Ah 8d 2c,Kc,KhTs,0.001,35.86,4.93938,57.3865,0.05,4.12,96.44,4.96,3.51,4.51
Ah 8d 2c,Kc,KhJs,0.001,35.79,4.82702,56.1904,0.07,3.99,94.35,4.85,5.58,4.52
Ah 8d 2c,Kc,KhQs,0.002,35.88,4.82253,56.001,0.09,3.96,92.57,4.85,7.33,4.49
Ah 8d 2c,Kc,6s6c,0.002,13.35,2.59245,80.9123,0.13,1.08,99.33,2.60,0.54,1.54
Ah 8d 2c,Kc,6s6d,0.002,12.80,1.7581,57.2143,0.06,0.32,96.74,1.77,3.20,1.33
Ah 8d 2c,Kc,6s6h,0.002,12.99,1.67864,53.8582,0.08,0.22,95.73,1.70,4.19,1.33
Ah 8d 2c,Kc,6s5s,0.003,1.85,0.09885,22.2066,0.45,-1.23,1.31,0.03,98.24,0.11
Ah 8d 2c,Kc,7s7c,0.001,13.52,2.35092,72.4749,0.13,1.13,99.06,2.36,0.81,1.53
Ah 8d 2c,Kc,7s7d,0.001,12.70,1.36321,44.7195,0.28,0.08,45.13,1.40,54.58,1.34
Ah 8d 2c,Kc,7s7h,0.001,12.84,1.46335,47.4959,0.14,-0.02,80.40,1.50,19.46,1.32
Ah 8d 2c,Kc,7s6s,0.003,2.36,0.11121,19.6645,0.47,-1.16,10.87,0.10,88.65,0.12
Ah 8d 2c,Kc,8s8c,0.319,94.07,37.0376,164.043,1.53,36.68,91.90,37.05,6.57,37.02
Ah 8d 2c,Kc,8s8h,0.295,92.83,37.7689,169.526,1.35,37.30,94.78,37.78,3.87,37.74
Ah 8d 2c,Kc,8s7s,0.165,21.37,2.46785,48.1077,0.86,1.90,98.01,2.47,1.13,2.41
Ah 8d 2c,Kc,9s9c,0.000,30.53,4.64334,63.3718,0.08,4.05,98.54,4.65,1.39,4.04
Ah 8d 2c,Kc,9s9d,0.000,29.59,3.71007,52.247,0.15,2.68,1.74,3.44,98.11,3.72
Ah 8d 2c,Kc,9s9h,0.000,29.58,3.63828,51.2471,0.15,2.70,1.79,3.33,98.06,3.65
Ah 8d 2c,Kc,9s8s,0.001,22.48,2.74323,50.8379,0.36,1.86,98.73,2.75,0.91,2.34
Ah 8d 2c,Kc,TsTc,0.000,31.99,4.71222,61.3793,1.20,4.54,97.51,4.72,1.29,4.09
Ah 8d 2c,Kc,TsTd,0.001,31.38,3.8396,50.9789,0.19,2.73,0.33,3.12,99.48,3.84
Ah 8d 2c,Kc,TsTh,0.001,31.27,3.72824,49.6748,0.19,2.68,0.34,3.09,99.47,3.73
Ah 8d 2c,Kc,Ts8s,0.002,24.30,2.81935,48.3375,0.58,2.10,97.85,2.83,1.58,2.51
Ah 8d 2c,Kc,Ts9s,0.001,7.37,0.34049,19.2584,0.18,-1.57,0.26,0.06,99.55,0.34
Ah 8d 2c,Kc,JsTc,0.002,16.68,4.15585,103.823,0.65,3.53,99.04,4.16,0.31,3.01
Ah 8d 2c,Kc,JsTd,0.002,16.19,2.82075,72.5948,0.26,1.82,96.05,2.83,3.68,2.65
Ah 8d 2c,Kc,JsTh,0.002,16.17,2.77755,71.5609,0.29,1.71,95.21,2.79,4.49,2.60
Ah 8d 2c,Kc,Js8s,0.001,26.21,3.06131,48.6709,0.59,2.35,97.27,3.07,2.14,2.81
Ah 8d 2c,Kc,Js9s,0.002,8.61,0.36665,17.7468,0.18,-1.73,0.25,0.15,99.58,0.37
Ah 8d 2c,Kc,JsTs,0.002,17.23,3.43501,83.0535,0.18,2.33,98.68,3.44,1.13,2.84
Ah 8d 2c,Kc,QsTc,0.002,17.77,4.39707,103.11,0.46,3.55,99.22,4.40,0.31,3.15
Ah 8d 2c,Kc,QsJc,0.002,18.90,4.66135,102.766,0.35,3.53,99.34,4.67,0.31,3.39
Ah 8d 2c,Kc,QsTd,0.002,17.20,3.06931,74.3528,0.22,1.89,96.37,3.08,3.41,2.78
Ah 8d 2c,Kc,QsJd,0.002,18.36,3.3788,76.6621,0.12,1.85,97.86,3.39,2.02,2.93
Ah 8d 2c,Kc,QsTh,0.002,17.16,3.01632,73.2283,0.17,1.78,92.42,3.04,7.41,2.71
Ah 8d 2c,Kc,QsJh,0.002,18.24,3.42887,78.3156,0.09,1.64,98.20,3.44,1.71,2.89
Ah 8d 2c,Kc,Qs8s,0.003,28.92,3.43305,49.4647,1.10,2.95,96.86,3.44,2.03,3.22
Ah 8d 2c,Kc,Qs9s,0.002,10.63,0.41599,16.2986,0.17,-1.75,0.23,0.31,99.60,0.42
Ah 8d 2c,Kc,QsTs,0.002,18.65,3.68438,82.3235,0.15,2.40,98.64,3.69,1.20,3.00
Ah 8d 2c,Kc,QsJs,0.002,19.30,3.85636,83.2637,0.09,2.26,98.80,3.87,1.11,3.12
Ah 8d 2c,Kc,KsTc,0.002,35.14,5.26385,62.4208,0.66,4.72,98.16,5.27,1.18,4.70
Ah 8d 2c,Kc,KsJc,0.002,35.37,5.19827,61.2339,0.49,4.67,97.96,5.21,1.55,4.72
Ah 8d 2c,Kc,KsQc,0.002,35.81,4.97037,57.8266,0.53,4.43,96.66,4.98,2.81,4.64
Ah 8d 2c,Kc,KsTd,0.002,34.54,4.56554,55.0784,0.35,3.66,47.51,4.62,52.14,4.52
Ah 8d 2c,Kc,KsJd,0.002,34.65,4.48635,53.9538,0.34,3.61,36.47,4.55,63.18,4.45
Ah 8d 2c,Kc,KsQd,0.002,35.27,4.53639,53.5837,0.22,3.80,83.13,4.56,16.65,4.43
Ah 8d 2c,Kc,KsTh,0.002,34.43,4.51113,54.5938,0.22,3.59,66.41,4.57,33.37,4.39
Ah 8d 2c,Kc,KsJh,0.002,34.23,4.41886,53.7873,0.19,3.45,72.75,4.47,27.06,4.29
Ah 8d 2c,Kc,KsQh,0.002,35.01,4.51584,53.7503,0.18,3.71,81.02,4.57,18.80,4.30
Ah 8d 2c,Kc,Ks2s,0.054,64.93,13.1336,84.2791,0.11,8.80,56.72,13.14,43.17,13.13
Ah 8d 2c,Kc,Ks3s,0.002,35.59,5.15055,60.297,0.05,4.27,97.45,5.16,2.50,4.61
Ah 8d 2c,Kc,Ks4s,0.002,35.58,5.21383,61.0642,0.05,4.26,97.43,5.23,2.52,4.60
Ah 8d 2c,Kc,Ks5s,0.002,35.78,5.00968,58.3433,0.08,4.12,95.88,5.03,4.04,4.64
Ah 8d 2c,Kc,Ks6s,0.002,35.45,5.22727,61.4427,0.07,4.29,97.55,5.24,2.39,4.66
Ah 8d 2c,Kc,Ks7s,0.002,35.56,5.08446,59.5759,0.06,4.25,96.47,5.10,3.47,4.64
Ah 8d 2c,Kc,Ks8s,0.041,66.69,14.401,89.9802,0.07,10.43,91.66,14.40,8.27,14.40
Ah 8d 2c,Kc,Ks9s,0.002,35.64,5.217,60.9912,0.04,4.19,97.80,5.23,2.17,4.58
Ah 8d 2c,Kc,KsTs,0.002,35.90,5.11545,59.3635,0.04,4.15,97.10,5.13,2.85,4.55
Ah 8d 2c,Kc,KsJs,0.002,35.84,4.96408,57.7181,0.06,4.03,95.35,4.98,4.59,4.56
Ah 8d 2c,Kc,KsQs,0.002,35.92,4.92874,57.1676,0.08,3.98,94.10,4.96,5.82,4.51
Ah 8d 2c,Kc,As3c,0.002,42.54,5.75205,56.3441,0.35,4.63,40.41,5.76,59.24,5.75
Ah 8d 2c,Kc,As4c,0.002,42.64,5.77862,56.4714,0.36,4.67,38.46,5.78,61.18,5.78
Ah 8d 2c,Kc,As5c,0.001,42.83,5.86868,57.0976,0.33,4.70,0.52,5.76,99.15,5.87
Ah 8d 2c,Kc,As6c,0.001,42.71,5.86657,57.2372,0.21,4.49,0.44,5.62,99.35,5.87
Ah 8d 2c,Kc,As7c,0.001,42.83,5.99422,58.3083,0.11,4.66,0.61,5.61,99.28,6.00
Ah 8d 2c,Kc,As8c,0.104,75.76,18.0125,99.0681,0.39,16.81,58.67,18.02,40.94,18.01
Ah 8d 2c,Kc,As9c,0.002,45.24,6.81874,62.7961,0.07,5.31,79.39,6.84,20.54,6.72
Ah 8d 2c,Kc,AsTc,0.002,49.00,7.79402,66.2746,0.03,5.86,93.93,7.81,6.05,7.56
Ah 8d 2c,Kc,AsJc,0.003,54.28,8.94474,68.6564,0.10,6.03,3.66,8.90,96.24,8.95
Ah 8d 2c,Kc,As2d,0.014,70.02,15.394,91.6058,0.21,13.15,66.36,15.41,33.43,15.38
Ah 8d 2c,Kc,As3d,0.002,42.39,5.63756,55.4136,0.33,4.42,17.14,5.63,82.53,5.64
Ah 8d 2c,Kc,As4d,0.002,42.36,5.63084,55.3859,0.33,4.41,7.03,5.61,92.64,5.64
Ah 8d 2c,Kc,As5d,0.001,42.40,5.65842,55.601,0.32,4.42,2.59,5.63,97.09,5.66
Ah 8d 2c,Kc,As6d,0.001,42.44,5.68271,55.7853,0.27,4.39,0.66,5.60,99.07,5.69
Ah 8d 2c,Kc,As7d,0.001,42.34,5.70586,56.1538,0.15,4.33,0.81,5.49,99.04,5.71
Ah 8d 2c,Kc,As9d,0.002,44.08,6.41583,60.6394,0.04,4.58,87.66,6.43,12.30,6.30
Ah 8d 2c,Kc,AsTd,0.002,48.17,7.10856,61.4937,0.11,4.95,55.93,7.11,43.95,7.12
Ah 8d 2c,Kc,AsJd,0.003,53.36,8.48458,66.2531,0.04,5.19,3.68,8.27,96.28,8.49
Ah 8d 2c,Kc,As2h,0.024,70.03,15.3942,91.5899,0.22,13.17,15.00,15.40,84.78,15.40
Ah 8d 2c,Kc,As3h,0.002,42.46,5.70991,56.0284,0.33,4.45,2.41,5.66,97.26,5.72
Ah 8d 2c,Kc,As4h,0.002,42.45,5.68335,55.7881,0.33,4.44,1.42,5.64,98.25,5.69
Ah 8d 2c,Kc,As5h,0.001,42.49,5.68696,55.7656,0.32,4.44,1.11,5.65,98.57,5.69
Ah 8d 2c,Kc,As6h,0.001,42.14,5.5809,55.1804,0.26,4.29,0.66,5.50,99.09,5.58
Ah 8d 2c,Kc,As7h,0.001,41.95,5.6031,55.6534,0.14,4.23,0.78,5.39,99.08,5.61
Ah 8d 2c,Kc,As8h,0.099,74.48,18.5548,103.799,0.69,17.70,72.25,18.56,27.06,18.55
Ah 8d 2c,Kc,As9h,0.001,44.15,6.48963,61.2445,0.04,4.67,87.67,6.50,12.29,6.39
Ah 8d 2c,Kc,AsTh,0.002,48.06,7.10147,61.5691,0.10,4.97,31.30,7.06,68.60,7.12
Ah 8d 2c,Kc,AsJh,0.003,53.02,8.4086,66.081,0.05,5.08,4.01,8.22,95.94,8.42
Ah 8d 2c,Kc,As2s,0.024,70.07,15.4287,91.7468,0.22,13.23,22.71,15.44,77.07,15.43
Ah 8d 2c,Kc,As3s,0.014,42.63,5.7542,56.2444,0.33,4.50,0.89,5.71,98.78,5.76
Ah 8d 2c,Kc,As4s,0.017,42.61,5.73828,56.1122,0.33,4.49,0.55,5.69,99.12,5.74
Ah 8d 2c,Kc,As5s,0.003,42.64,5.73231,56.0186,0.29,4.38,0.46,5.60,99.26,5.74
Ah 8d 2c,Kc,As6s,0.001,42.68,5.82075,56.8225,0.23,4.50,0.55,5.68,99.22,5.82
Ah 8d 2c,Kc,As7s,0.001,42.83,5.86106,57.0125,0.12,4.31,0.66,5.56,99.22,5.86
Ah 8d 2c,Kc,As8s,0.108,75.26,18.7462,103.783,0.63,17.91,77.77,18.76,21.59,18.74
Ah 8d 2c,Kc,As9s,0.005,45.48,7.01863,64.3012,0.02,5.02,91.72,7.05,8.25,6.71
Ah 8d 2c,Kc,AsTs,0.003,49.46,7.62621,64.2484,0.12,5.52,51.04,7.64,48.84,7.61
Ah 8d 2c,Ac,6c5c,0.221,15.09,2.36287,65.2476,97.65,2.37,0.68,1.87,1.66,2.13
Ah 8d 2c,Ac,7c6c,0.129,15.53,2.13814,57.3684,10.81,2.13,1.20,1.77,87.99,2.14
Ah 8d 2c,Ac,8c7c,0.185,32.25,4.96772,64.181,99.04,4.97,0.48,4.61,0.48,3.82
Ah 8d 2c,Ac,9c8c,0.001,34.80,4.8197,57.7143,98.50,4.83,0.07,4.46,1.43,4.36
Ah 8d 2c,Ac,Tc8c,0.017,36.87,4.78717,54.1013,30.47,4.68,0.24,4.40,69.29,4.83
Ah 8d 2c,Ac,Tc9c,0.025,22.55,2.85434,52.7399,1.28,2.53,0.42,2.25,98.30,2.86
Ah 8d 2c,Ac,Jc8c,0.001,39.43,5.35792,56.6237,9.84,5.02,0.08,4.85,90.08,5.39
Ah 8d 2c,Ac,Jc9c,0.003,23.58,2.97779,52.6117,1.34,2.78,0.60,2.46,98.06,2.98
Ah 8d 2c,Ac,JcTc,0.022,24.76,2.94431,49.543,20.61,2.81,0.50,2.65,78.89,2.98
Ah 8d 2c,Ac,JcTd,0.003,11.30,0.63494,23.4076,0.51,-0.09,0.16,-0.82,99.32,0.64
Ah 8d 2c,Ac,JcTh,0.002,11.28,0.619,22.8698,0.44,-0.17,0.14,-0.94,99.41,0.62
Ah 8d 2c,Ac,JcTs,0.002,12.69,0.6693,21.9753,2.92,0.49,0.36,-0.18,96.72,0.68
Ah 8d 2c,Ac,Qc8c,0.011,42.95,5.96797,57.8933,1.71,5.23,0.08,5.20,98.21,5.98
Ah 8d 2c,Ac,Qc9c,0.003,26.12,3.12005,49.7717,63.05,3.11,0.96,2.88,35.99,3.15
Ah 8d 2c,Ac,QcTc,0.006,25.98,3.07201,49.2781,31.09,2.93,0.79,2.86,68.11,3.14
Ah 8d 2c,Ac,QcJc,0.005,27.07,3.30043,50.8097,95.11,3.31,0.65,3.14,4.24,3.19
Ah 8d 2c,Ac,QcTd,0.002,12.81,0.68503,22.276,0.63,0.04,0.21,-0.51,99.15,0.69
Ah 8d 2c,Ac,QcJd,0.002,13.96,0.65756,19.6202,0.79,0.12,0.27,-0.34,98.95,0.66
Ah 8d 2c,Ac,QcTh,0.002,12.77,0.67228,21.9413,0.53,-0.03,0.19,-0.62,99.28,0.68
Ah 8d 2c,Ac,QcJh,0.002,13.79,0.64296,19.4289,0.56,-0.10,0.21,-0.54,99.23,0.65
Ah 8d 2c,Ac,QcTs,0.002,14.66,0.68949,19.6015,44.64,0.62,0.56,0.13,54.79,0.75
Ah 8d 2c,Ac,QcJs,0.002,15.16,0.70353,19.3319,20.35,0.57,0.61,0.18,79.04,0.74
Ah 8d 2c,Ac,Kc3c,0.008,25.90,2.9627,47.667,43.42,2.93,1.82,2.83,54.76,3.00
Ah 8d 2c,Ac,Kc4c,0.030,25.96,2.97392,47.7335,49.01,2.96,2.41,2.87,48.58,2.99
Ah 8d 2c,Ac,Kc5c,0.003,25.87,3.01326,48.5272,81.28,3.02,2.27,2.93,16.45,3.00
Ah 8d 2c,Ac,Kc6c,0.002,25.73,2.99386,48.4854,7.78,2.83,0.97,2.69,91.25,3.01
Ah 8d 2c,Ac,Kc7c,0.002,25.67,3.00114,48.7082,3.55,2.72,1.19,2.86,95.26,3.01
Ah 8d 2c,Ac,Kc8c,0.058,46.11,6.64617,60.0543,0.08,5.09,0.23,4.83,99.69,6.65
Ah 8d 2c,Ac,Kc9c,0.003,27.47,3.22671,48.9391,1.53,2.93,0.68,2.89,97.79,3.23
Ah 8d 2c,Ac,KcTc,0.001,27.33,3.22143,49.1096,2.40,2.73,0.36,2.87,97.25,3.23
Ah 8d 2c,Ac,KcJc,0.001,27.85,3.20591,47.9698,20.27,3.07,0.89,3.08,78.84,3.24
Ah 8d 2c,Ac,KcQc,0.001,28.50,3.25313,47.5587,72.57,3.23,7.91,3.32,19.52,3.30
Ah 8d 2c,Ac,KcTd,0.001,14.29,0.72925,21.2675,0.43,-0.39,0.15,-0.48,99.42,0.74
Ah 8d 2c,Ac,KcJd,0.002,14.54,0.69734,19.9795,0.50,-0.31,0.17,-0.41,99.33,0.70
Ah 8d 2c,Ac,KcQd,0.002,15.29,0.7373,20.0937,0.79,0.00,0.21,-0.12,99.00,0.74
Ah 8d 2c,Ac,KcTh,0.001,14.24,0.71059,20.7872,0.39,-0.46,0.14,-0.59,99.48,0.72
Ah 8d 2c,Ac,KcJh,0.002,14.22,0.67214,19.6889,0.39,-0.53,0.15,-0.61,99.46,0.68
Ah 8d 2c,Ac,KcQh,0.002,15.00,0.71572,19.8849,0.56,-0.19,0.19,-0.30,99.24,0.72
Ah 8d 2c,Ac,KcTs,0.001,16.07,0.76978,19.9542,1.44,0.20,0.21,0.13,98.34,0.78
Ah 8d 2c,Ac,KcJs,0.001,16.05,0.75013,19.4787,1.30,0.15,0.22,0.11,98.48,0.76
Ah 8d 2c,Ac,KcQs,0.001,15.86,0.7699,20.2287,1.21,0.19,0.23,0.13,98.56,0.78
Ah 8d 2c,Ac,6d6c,0.002,14.31,0.96022,27.9509,2.87,0.75,0.37,0.21,96.76,0.97
Ah 8d 2c,Ac,6d5d,0.273,2.10,-0.00054,-0.10697,84.78,0.01,0.62,-0.80,14.60,0.00
Ah 8d 2c,Ac,7d7c,0.001,14.10,0.96138,28.402,0.74,0.59,0.37,0.26,98.89,0.97
Ah 8d 2c,Ac,7d6d,0.190,2.33,-0.01371,-2.44806,1.82,-0.28,0.27,-1.07,97.91,-0.01
Ah 8d 2c,Ac,9d9c,0.002,39.84,5.34534,55.9098,0.04,1.67,0.10,2.48,99.86,5.35
Ah 8d 2c,Ac,TdTc,0.001,41.90,5.82996,57.9783,0.05,1.83,0.09,2.83,99.86,5.83
