Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah 8d 2c,Qc,As3c,0.901,78.09,4.86838,103.905,0.38,4.64,1.75,4.85,97.87,4.87
Ah 8d 2c,Qc,As4c,0.895,78.09,4.86851,103.91,0.38,4.64,1.75,4.85,97.87,4.87
Ah 8d 2c,Qc,As5c,0.857,78.42,4.90599,104.267,0.45,4.68,2.13,4.90,97.42,4.91
Ah 8d 2c,Qc,As6c,0.884,79.11,5.02523,105.876,0.46,4.79,20.00,5.03,79.54,5.03
Ah 8d 2c,Qc,As7c,0.782,79.94,5.22829,109.002,0.49,5.02,46.22,5.23,53.28,5.23
Ah 8d 2c,Qc,As8c,0.522,92.80,9.31852,167.367,96.64,9.32,3.05,9.32,0.31,8.90
Ah 8d 2c,Qc,As9c,0.589,84.00,5.88977,116.856,2.78,5.86,73.51,5.89,23.71,5.89
Ah 8d 2c,Qc,AsTc,0.676,85.37,6.23231,121.67,4.68,6.22,90.24,6.23,5.08,6.21
Ah 8d 2c,Qc,AsJc,0.701,86.06,6.46704,125.239,58.77,6.47,39.39,6.47,1.84,6.41
Ah 8d 2c,Qc,As2d,0.614,90.16,8.07877,149.333,21.85,8.08,77.80,8.08,0.34,7.64
Ah 8d 2c,Qc,As3d,0.904,77.90,4.81182,102.945,0.33,4.58,1.38,4.78,98.29,4.81
Ah 8d 2c,Qc,As4d,0.900,77.90,4.81187,102.949,0.33,4.58,1.38,4.78,98.30,4.81
Ah 8d 2c,Qc,As5d,0.863,78.17,4.84229,103.237,0.46,4.63,2.02,4.84,97.53,4.84
Ah 8d 2c,Qc,As6d,0.887,78.81,4.97436,105.201,0.51,4.76,33.81,4.97,65.69,4.98
Ah 8d 2c,Qc,As7d,0.814,79.60,5.16532,108.155,0.58,4.98,40.49,5.17,58.93,5.17
Ah 8d 2c,Qc,As9d,0.592,83.75,5.85176,116.451,11.46,5.85,56.85,5.85,31.69,5.85
Ah 8d 2c,Qc,AsTd,0.700,85.10,6.17053,120.844,5.90,6.16,64.23,6.17,29.87,6.17
Ah 8d 2c,Qc,AsJd,0.731,85.81,6.39332,124.17,25.35,6.39,71.29,6.39,3.36,6.38
Ah 8d 2c,Qc,As2h,0.617,90.16,8.07736,149.315,24.59,8.08,75.07,8.08,0.34,7.64
Ah 8d 2c,Qc,As3h,0.906,77.90,4.81171,102.94,0.33,4.58,1.38,4.78,98.29,4.81
Ah 8d 2c,Qc,As4h,0.898,77.90,4.81199,102.947,0.33,4.58,1.37,4.78,98.30,4.81
Ah 8d 2c,Qc,As5h,0.846,78.18,4.84114,103.209,0.47,4.64,2.05,4.84,97.48,4.84
Ah 8d 2c,Qc,As6h,0.868,78.78,4.96632,105.069,0.52,4.76,29.29,4.97,70.19,4.97
Ah 8d 2c,Qc,As7h,0.710,79.57,5.15304,107.931,0.58,4.96,44.39,5.15,55.03,5.15
Ah 8d 2c,Qc,As8h,0.442,92.62,9.2847,167.074,74.39,9.29,25.27,9.29,0.34,8.91
Ah 8d 2c,Qc,As9h,0.525,83.79,5.86611,116.68,10.19,5.86,52.87,5.86,36.94,5.87
Ah 8d 2c,Qc,AsTh,0.678,85.11,6.17323,120.89,5.56,6.16,63.84,6.17,30.60,6.17
Ah 8d 2c,Qc,AsJh,0.682,85.85,6.39086,124.077,25.48,6.39,70.62,6.39,3.91,6.38
Ah 8d 2c,Qc,As2s,0.675,90.16,8.07363,149.238,31.04,8.07,68.62,8.08,0.34,7.64
Ah 8d 2c,Qc,As3s,0.789,77.85,4.80936,102.956,0.33,4.58,1.39,4.78,98.28,4.81
Ah 8d 2c,Qc,As4s,0.777,77.85,4.80842,102.942,0.33,4.58,1.39,4.78,98.28,4.81
Ah 8d 2c,Qc,As5s,0.769,78.05,4.83247,103.186,0.48,4.63,2.30,4.83,97.23,4.83
Ah 8d 2c,Qc,As6s,0.804,78.69,4.96814,105.221,0.49,4.75,19.27,4.97,80.23,4.97
Ah 8d 2c,Qc,As7s,0.639,79.41,5.14946,108.072,0.56,4.95,33.71,5.15,65.73,5.15
Ah 8d 2c,Qc,As8s,0.442,92.57,9.25924,166.702,76.42,9.26,23.23,9.26,0.35,8.89
Ah 8d 2c,Qc,As9s,0.560,83.54,5.84867,116.677,6.54,5.85,42.68,5.85,50.78,5.85
Ah 8d 2c,Qc,AsTs,0.710,85.06,6.17289,120.952,5.97,6.16,57.77,6.17,36.26,6.17
Ah 8d 2c,Kc,6c5c,0.442,22.29,2.20038,164.54,12.20,2.20,86.85,2.20,0.95,2.08
Ah 8d 2c,Kc,7c6c,0.496,22.91,2.18778,159.129,70.58,2.19,28.20,2.19,1.22,2.09
Ah 8d 2c,Kc,8c7c,0.671,48.09,3.19531,110.736,75.06,3.20,14.67,3.20,10.26,3.18
Ah 8d 2c,Kc,9c8c,0.916,48.78,3.16043,107.975,23.50,3.16,15.48,3.16,61.02,3.16
Ah 8d 2c,Kc,Tc8c,0.763,49.52,3.21415,108.176,69.82,3.22,10.45,3.21,19.73,3.20
Ah 8d 2c,Kc,Tc9c,0.435,25.35,2.03206,133.599,45.04,2.03,50.73,2.03,4.23,2.02
Ah 8d 2c,Kc,Jc8c,0.769,50.44,3.25998,107.71,25.67,3.26,2.87,3.20,71.47,3.26
Ah 8d 2c,Kc,Jc9c,0.533,27.03,2.04444,126.06,78.26,2.05,16.33,2.04,5.41,2.04
Ah 8d 2c,Kc,JcTc,0.517,33.77,2.97408,146.792,93.24,2.98,4.67,2.96,2.08,2.91
Ah 8d 2c,Kc,JcTd,0.737,17.79,1.07752,100.937,21.94,1.07,33.30,1.08,44.76,1.08
Ah 8d 2c,Kc,JcTh,0.715,17.79,1.08306,101.439,21.39,1.08,30.61,1.08,48.00,1.09
Ah 8d 2c,Kc,JcTs,0.726,17.65,1.04423,98.5931,23.53,1.04,32.27,1.04,44.19,1.05
Ah 8d 2c,Kc,Qc8c,0.884,51.37,3.32892,108.014,0.64,3.29,1.17,3.20,98.19,3.33
Ah 8d 2c,Kc,Qc9c,0.815,30.88,2.06126,111.237,62.58,2.06,8.87,2.05,28.55,2.06
Ah 8d 2c,Kc,QcTc,0.396,38.11,2.97387,130.056,83.02,2.98,12.53,2.97,4.45,2.94
Ah 8d 2c,Kc,QcJc,0.491,39.78,2.98445,125.027,85.95,2.99,9.40,2.98,4.64,2.94
Ah 8d 2c,Kc,QcTd,0.801,23.19,1.05204,75.5957,20.13,1.05,36.06,1.05,43.81,1.05
Ah 8d 2c,Kc,QcJd,0.811,25.30,1.09373,72.0495,18.93,1.09,28.06,1.10,53.01,1.09
Ah 8d 2c,Kc,QcTh,0.798,23.20,1.05688,75.9184,20.04,1.05,31.54,1.06,48.42,1.06
Ah 8d 2c,Kc,QcJh,0.765,25.41,1.10977,72.7879,21.00,1.10,33.87,1.11,45.13,1.11
Ah 8d 2c,Kc,QcTs,0.782,22.95,1.01501,73.7202,20.06,1.01,34.21,1.02,45.73,1.01
Ah 8d 2c,Kc,QcJs,0.824,25.04,1.06158,70.6479,17.45,1.06,32.04,1.06,50.52,1.06
Ah 8d 2c,Kc,Ac3c,0.795,82.29,6.23255,126.235,2.34,6.15,71.65,6.23,26.01,6.23
Ah 8d 2c,Kc,Ac4c,0.784,82.29,6.2321,126.229,2.35,6.15,71.14,6.23,26.51,6.23
Ah 8d 2c,Kc,Ac5c,0.707,82.50,6.22351,125.72,2.38,6.14,51.59,6.23,46.02,6.23
Ah 8d 2c,Kc,Ac6c,0.770,83.03,6.30073,126.48,2.30,6.21,52.65,6.30,45.06,6.30
Ah 8d 2c,Kc,Ac7c,0.546,83.77,6.45258,128.378,1.68,6.33,34.21,6.45,64.11,6.46
Ah 8d 2c,Kc,Ac8c,0.342,94.94,10.2731,180.339,84.14,10.27,15.47,10.27,0.39,10.02
Ah 8d 2c,Kc,Ac9c,0.502,87.01,7.13189,136.615,79.53,7.13,17.04,7.13,3.43,7.13
Ah 8d 2c,Kc,AcTc,0.691,88.03,7.38278,139.778,96.92,7.38,2.34,7.35,0.74,7.35
Ah 8d 2c,Kc,Ac2d,0.616,91.18,8.35207,152.668,29.90,8.35,69.75,8.35,0.36,7.97
Ah 8d 2c,Kc,Ac3d,0.913,77.00,4.65899,100.848,0.56,4.54,2.94,4.64,96.49,4.66
Ah 8d 2c,Kc,Ac4d,0.908,76.99,4.65818,100.833,0.57,4.54,2.76,4.64,96.67,4.66
Ah 8d 2c,Kc,Ac5d,0.871,77.29,4.68305,100.988,0.81,4.59,10.45,4.68,88.75,4.68
Ah 8d 2c,Kc,Ac6d,0.900,77.99,4.82852,103.183,0.68,4.72,3.84,4.82,95.48,4.83
Ah 8d 2c,Kc,Ac7d,0.852,79.05,5.06027,106.683,0.65,4.89,48.71,5.06,50.64,5.06
Ah 8d 2c,Kc,Ac9d,0.614,83.09,5.81709,116.684,2.16,5.78,67.90,5.82,29.94,5.82
Ah 8d 2c,Kc,AcTd,0.695,84.48,6.1284,120.902,2.14,6.04,89.99,6.13,7.87,6.13
Ah 8d 2c,Kc,AcJd,0.728,85.22,6.35988,124.379,24.21,6.36,70.01,6.36,5.78,6.35
Ah 8d 2c,Kc,Ac2h,0.622,91.17,8.34862,152.613,15.03,8.35,84.61,8.35,0.36,7.97
Ah 8d 2c,Kc,Ac3h,0.915,77.00,4.65929,100.851,0.56,4.54,2.69,4.64,96.76,4.66
Ah 8d 2c,Kc,Ac4h,0.906,77.00,4.65833,100.832,0.56,4.54,2.72,4.64,96.72,4.66
Ah 8d 2c,Kc,Ac5h,0.846,77.29,4.68319,100.988,0.80,4.59,15.13,4.68,84.07,4.68
Ah 8d 2c,Kc,Ac6h,0.885,77.96,4.82299,103.106,0.66,4.70,3.74,4.81,95.60,4.82
Ah 8d 2c,Kc,Ac7h,0.793,79.03,5.05359,106.579,0.69,4.90,45.70,5.05,53.61,5.05
Ah 8d 2c,Kc,Ac8h,0.537,93.68,9.6271,171.27,81.61,9.63,18.03,9.63,0.35,9.25
Ah 8d 2c,Kc,Ac9h,0.542,83.14,5.83294,116.929,1.78,5.80,88.89,5.83,9.33,5.83
Ah 8d 2c,Kc,AcTh,0.675,84.49,6.1298,120.921,2.13,6.04,77.80,6.13,20.08,6.13
Ah 8d 2c,Kc,AcJh,0.671,85.27,6.35785,124.274,32.48,6.36,61.00,6.36,6.52,6.35
Ah 8d 2c,Kc,Ac2s,0.687,91.18,8.34403,152.516,9.15,8.34,90.48,8.35,0.36,7.97
Ah 8d 2c,Kc,Ac3s,0.820,76.95,4.6538,100.79,0.54,4.52,2.44,4.64,97.02,4.65
Ah 8d 2c,Kc,Ac4s,0.800,76.95,4.65307,100.781,0.55,4.52,2.37,4.64,97.08,4.65
Ah 8d 2c,Kc,Ac5s,0.807,77.17,4.67197,100.9,0.74,4.56,7.06,4.67,92.21,4.67
Ah 8d 2c,Kc,Ac6s,0.840,77.87,4.83743,103.532,0.46,4.69,2.28,4.80,97.26,4.84
Ah 8d 2c,Kc,Ac7s,0.713,78.87,5.05659,106.859,0.58,4.87,5.50,5.05,93.92,5.06
Ah 8d 2c,Kc,Ac8s,0.535,93.64,9.63415,171.476,89.05,9.64,10.59,9.63,0.36,9.28
Ah 8d 2c,Kc,Ac9s,0.596,82.78,5.82171,117.212,2.12,5.78,48.91,5.82,48.97,5.82
Ah 8d 2c,Kc,AcTs,0.721,84.43,6.1412,121.232,1.97,6.05,67.01,6.14,31.02,6.14
Ah 8d 2c,Kc,AcJs,0.715,85.17,6.36814,124.621,20.62,6.36,72.35,6.37,7.03,6.37
Ah 8d 2c,Kc,6d6c,0.713,24.88,0.99471,66.6467,2.90,0.97,54.84,1.00,42.26,1.00
Ah 8d 2c,Kc,6d5d,0.418,3.40,0.77419,379.107,0.36,0.55,0.73,0.70,98.91,0.78
Ah 8d 2c,Kc,7d7c,0.661,26.75,0.94822,59.0862,7.61,0.95,24.29,0.95,68.10,0.95
Ah 8d 2c,Kc,7d6d,0.448,3.99,0.69704,291.274,0.28,0.41,0.52,0.57,99.20,0.70
Ah 8d 2c,Kc,9d9c,0.690,37.08,1.28304,57.6704,0.22,1.01,0.26,1.03,99.52,1.28
Ah 8d 2c,Kc,TdTc,0.828,39.56,1.40571,59.2218,0.14,0.87,0.15,0.99,99.71,1.41
Ah 8d 2c,Kc,Td9d,0.414,6.78,0.54596,134.171,0.27,0.21,0.32,0.44,99.41,0.55
Ah 8d 2c,Kc,JdTc,0.727,17.78,1.10135,103.216,29.71,1.10,33.70,1.10,36.60,1.10
Ah 8d 2c,Kc,Jd9d,0.515,8.84,0.56512,106.499,0.26,0.23,0.29,0.46,99.45,0.57
Ah 8d 2c,Kc,JdTd,0.456,17.65,1.05081,99.2406,41.21,1.05,34.36,1.05,24.43,1.05
Ah 8d 2c,Kc,JdTh,0.729,17.70,1.05896,99.7373,33.05,1.06,35.27,1.06,31.67,1.06
Ah 8d 2c,Kc,JdTs,0.726,17.55,1.01952,96.8028,33.14,1.02,33.53,1.02,33.33,1.02
Ah 8d 2c,Kc,QdTc,0.802,23.16,1.06047,76.3282,33.97,1.06,35.00,1.06,31.04,1.06
Ah 8d 2c,Kc,QdJc,0.812,25.25,1.08395,71.5487,28.15,1.08,25.60,1.08,46.26,1.08
Ah 8d 2c,Kc,Qd9d,0.773,13.59,0.52085,63.8887,0.23,0.18,0.27,0.39,99.50,0.52
Ah 8d 2c,Kc,QdTd,0.430,23.01,1.01241,73.3323,36.70,1.01,33.34,1.01,29.96,1.01
Ah 8d 2c,Kc,QdJd,0.537,25.10,1.07005,71.043,24.89,1.07,18.93,1.07,56.19,1.07
Ah 8d 2c,Kc,QdTh,0.792,23.06,1.01851,73.6064,25.06,1.02,30.30,1.02,44.65,1.02
Ah 8d 2c,Kc,QdJh,0.760,25.26,1.08437,71.5371,32.72,1.08,27.71,1.09,39.57,1.08
Ah 8d 2c,Kc,QdTs,0.771,22.81,0.97672,71.3811,26.67,0.98,31.03,0.98,42.30,0.98
Ah 8d 2c,Kc,QdJs,0.820,24.89,1.03877,69.5501,21.59,1.04,20.35,1.04,58.06,1.04
Ah 8d 2c,Kc,KdTc,0.977,59.58,2.55033,71.345,0.35,2.32,0.34,2.54,99.31,2.55
Ah 8d 2c,Kc,KdJc,0.988,61.64,2.71645,73.4514,0.25,2.35,14.66,2.72,85.09,2.72
Ah 8d 2c,Kc,KdQc,0.992,63.52,2.95321,77.4891,0.18,2.32,18.00,2.95,81.82,2.95
Ah 8d 2c,Kc,Kd2d,0.527,84.84,7.29347,143.281,98.83,7.29,1.01,7.23,0.16,6.81
Ah 8d 2c,Kc,Kd3d,0.381,55.04,2.36815,71.7126,0.13,1.75,0.14,1.99,99.73,2.37
Ah 8d 2c,Kc,Kd4d,0.330,55.03,2.3688,71.7378,0.13,1.76,0.14,1.99,99.73,2.37
Ah 8d 2c,Kc,Kd5d,0.337,54.94,2.35679,71.501,0.13,1.78,0.15,1.98,99.73,2.36
Ah 8d 2c,Kc,Kd6d,0.619,54.95,2.33787,70.907,0.14,1.77,0.16,2.02,99.71,2.34
Ah 8d 2c,Kc,Kd7d,0.820,55.27,2.32976,70.25,0.14,1.79,0.16,2.01,99.70,2.33
Ah 8d 2c,Kc,Kd9d,0.954,57.27,2.4431,71.0938,0.23,2.19,0.26,2.28,99.51,2.44
Ah 8d 2c,Kc,KdTd,0.861,59.37,2.52156,70.7866,0.30,2.27,0.30,2.47,99.40,2.52
Ah 8d 2c,Kc,KdJd,0.977,61.45,2.69437,73.077,0.23,2.28,8.60,2.69,91.16,2.70
Ah 8d 2c,Kc,KdQd,0.987,63.27,2.93287,77.2574,0.17,2.23,16.73,2.93,83.10,2.93
Ah 8d 2c,Kc,KdTh,0.976,59.39,2.52928,70.9757,0.29,2.28,0.30,2.48,99.41,2.53
Ah 8d 2c,Kc,KdJh,0.986,61.58,2.70624,73.25,0.24,2.30,7.00,2.70,92.76,2.71
Ah 8d 2c,Kc,KdQh,0.992,63.32,2.93878,77.3543,0.17,2.23,15.51,2.94,84.32,2.94
Ah 8d 2c,Kc,KdTs,0.980,59.17,2.50947,70.6838,0.29,2.26,0.29,2.45,99.42,2.51
Ah 8d 2c,Kc,KdJs,0.988,61.22,2.68058,72.9776,0.22,2.26,2.14,2.67,97.64,2.68
Ah 8d 2c,Kc,KdQs,0.992,63.08,2.92135,77.1921,0.17,2.21,12.70,2.92,87.14,2.92
Ah 8d 2c,Kc,Ad3c,0.911,76.86,4.63558,100.518,0.48,4.40,25.19,4.64,74.33,4.64
Ah 8d 2c,Kc,Ad4c,0.907,76.86,4.63562,100.521,0.48,4.40,26.97,4.63,72.55,4.64
Ah 8d 2c,Kc,Ad5c,0.868,77.20,4.66181,100.645,0.51,4.46,19.36,4.66,80.13,4.66
Ah 8d 2c,Kc,Ad6c,0.898,77.93,4.78252,102.284,0.55,4.59,60.13,4.78,39.33,4.78
Ah 8d 2c,Kc,Ad7c,0.833,78.94,4.98808,105.315,0.52,4.79,42.80,4.99,56.68,4.99
Ah 8d 2c,Kc,Ad8c,0.537,93.33,9.43254,168.445,91.67,9.43,8.01,9.43,0.32,9.00
Ah 8d 2c,Kc,Ad9c,0.612,82.78,5.7312,115.395,10.07,5.73,82.40,5.74,7.53,5.69
Ah 8d 2c,Kc,AdTc,0.682,84.16,6.0025,118.877,6.83,6.00,76.99,6.00,16.18,5.99
Ah 8d 2c,Kc,AdJc,0.700,84.85,6.24678,122.697,59.74,6.25,36.45,6.25,3.81,6.21
Ah 8d 2c,Kc,Ad2d,0.460,90.67,8.18667,150.489,28.83,8.19,70.79,8.19,0.39,7.83
Ah 8d 2c,Kc,Ad3d,0.779,76.70,4.58757,99.6877,0.38,4.34,2.01,4.57,97.60,4.59
Ah 8d 2c,Kc,Ad4d,0.771,76.70,4.58668,99.671,0.38,4.34,2.00,4.57,97.62,4.59
Ah 8d 2c,Kc,Ad5d,0.682,76.98,4.60743,99.7591,0.51,4.40,8.58,4.61,90.92,4.61
Ah 8d 2c,Kc,Ad6d,0.757,77.64,4.73553,101.651,0.53,4.53,5.08,4.73,94.39,4.74
Ah 8d 2c,Kc,Ad7d,0.517,78.67,4.95133,104.893,0.52,4.71,19.89,4.95,79.59,4.95
Ah 8d 2c,Kc,Ad9d,0.503,82.60,5.65824,114.172,10.04,5.66,55.13,5.66,34.83,5.66
Ah 8d 2c,Kc,AdTd,0.698,83.93,5.95394,118.229,4.59,5.94,19.44,5.95,75.97,5.95
Ah 8d 2c,Kc,Ad2h,0.669,90.66,8.18256,150.43,20.70,8.18,78.91,8.18,0.39,7.83
Ah 8d 2c,Kc,Ad3h,0.916,76.70,4.5879,99.6912,0.38,4.34,1.95,4.57,97.67,4.59
Ah 8d 2c,Kc,Ad4h,0.911,76.70,4.58708,99.6746,0.38,4.34,1.94,4.57,97.68,4.59
Ah 8d 2c,Kc,Ad5h,0.857,76.98,4.60711,99.7496,0.51,4.39,15.89,4.61,83.60,4.61
Ah 8d 2c,Kc,Ad6h,0.885,77.62,4.73066,101.571,0.52,4.52,7.53,4.73,91.95,4.73
Ah 8d 2c,Kc,Ad7h,0.807,78.64,4.94458,104.788,0.54,4.72,19.52,4.94,79.94,4.95
Ah 8d 2c,Kc,Ad8h,0.458,93.16,9.46119,169.267,83.73,9.46,15.89,9.46,0.38,9.11
Ah 8d 2c,Kc,Ad9h,0.545,82.64,5.66816,114.32,10.30,5.67,61.01,5.67,28.69,5.67
Ah 8d 2c,Kc,AdTh,0.687,83.94,5.95561,118.252,4.35,5.94,18.05,5.96,77.60,5.96
Ah 8d 2c,Kc,AdJh,0.677,84.69,6.17054,121.432,33.08,6.17,48.89,6.17,18.03,6.17
Ah 8d 2c,Kc,Ad2s,0.718,90.66,8.17767,150.329,18.45,8.18,81.16,8.18,0.39,7.83
Ah 8d 2c,Kc,Ad3s,0.831,76.66,4.58254,99.6334,0.38,4.32,1.92,4.57,97.70,4.58
Ah 8d 2c,Kc,Ad4s,0.828,76.65,4.58144,99.6154,0.38,4.32,1.91,4.57,97.70,4.58
Ah 8d 2c,Kc,Ad5s,0.815,76.86,4.59629,99.6698,0.49,4.37,6.17,4.59,93.34,4.60
Ah 8d 2c,Kc,Ad6s,0.842,77.53,4.74318,101.96,0.40,4.50,2.40,4.72,97.20,4.74
Ah 8d 2c,Kc,Ad7s,0.731,78.48,4.94734,105.064,0.44,4.70,3.54,4.94,96.02,4.95
Ah 8d 2c,Kc,Ad8s,0.461,93.11,9.46868,169.492,93.05,9.47,6.56,9.47,0.38,9.13
Ah 8d 2c,Kc,Ad9s,0.594,82.27,5.65718,114.612,5.54,5.66,38.96,5.65,55.50,5.66
Ah 8d 2c,Kc,AdTs,0.730,83.87,5.96571,118.544,3.63,5.94,15.98,5.97,80.39,5.97
Ah 8d 2c,Kc,AdJs,0.712,84.58,6.17881,121.749,25.03,6.17,39.67,6.18,35.30,6.18
Ah 8d 2c,Kc,6h6c,0.720,24.88,0.98809,66.1975,3.33,0.98,57.14,0.99,39.54,0.99
Ah 8d 2c,Kc,6h6d,0.762,24.76,0.94764,63.7944,1.42,0.86,29.60,0.95,68.98,0.95
Ah 8d 2c,Kc,6h5h,0.463,3.40,0.76567,375.329,0.37,0.55,0.74,0.69,98.89,0.77
Ah 8d 2c,Kc,7h7c,0.537,26.74,0.94616,58.9719,4.20,0.94,23.94,0.95,71.86,0.95
Ah 8d 2c,Kc,7h7d,0.628,26.41,0.89636,56.5718,1.19,0.81,32.28,0.90,66.53,0.90
Ah 8d 2c,Kc,7h6h,0.511,3.97,0.68552,288.136,0.27,0.35,0.48,0.57,99.25,0.69
Ah 8d 2c,Kc,8h8c,0.348,96.39,11.8713,205.257,96.56,11.87,3.19,11.86,0.24,11.38
Ah 8d 2c,Kc,8h7h,0.655,33.46,1.21415,60.4771,10.79,1.20,16.48,1.21,72.74,1.22
Ah 8d 2c,Kc,9h9c,0.618,37.16,1.27669,57.2673,0.22,1.01,0.26,1.01,99.52,1.28
Ah 8d 2c,Kc,9h9d,0.708,36.99,1.26556,57.0173,0.20,0.97,0.23,1.01,99.57,1.27
Ah 8d 2c,Kc,9h8h,0.889,34.64,1.24714,59.9972,10.21,1.24,21.84,1.24,67.95,1.25
Ah 8d 2c,Kc,ThTc,0.842,39.60,1.39635,58.7724,0.15,0.88,0.15,0.99,99.70,1.40
Ah 8d 2c,Kc,ThTd,0.863,39.38,1.37953,58.3787,0.13,0.79,0.14,0.92,99.73,1.38
Ah 8d 2c,Kc,Th8h,0.718,35.56,1.26833,59.4439,0.94,1.22,1.08,1.20,97.98,1.27
Ah 8d 2c,Kc,Th9h,0.375,6.78,0.54369,133.658,0.26,0.17,0.31,0.42,99.43,0.55
Ah 8d 2c,Kc,JhTc,0.683,17.86,1.11832,104.372,29.90,1.12,36.32,1.12,33.77,1.12
Ah 8d 2c,Kc,JhTd,0.709,17.76,1.07032,100.418,36.49,1.07,38.76,1.07,24.75,1.07
Ah 8d 2c,Kc,Jh8h,0.747,36.84,1.33348,60.3336,0.50,1.23,0.61,1.20,98.89,1.33
Ah 8d 2c,Kc,Jh9h,0.490,8.92,0.57158,106.786,0.25,0.19,0.29,0.45,99.46,0.57
Ah 8d 2c,Kc,JhTh,0.445,17.73,1.07557,101.124,47.99,1.08,32.23,1.07,19.77,1.07
Ah 8d 2c,Kc,JhTs,0.670,17.63,1.03661,98.0185,35.41,1.04,36.73,1.03,27.85,1.04
Ah 8d 2c,Kc,QhTc,0.796,23.18,1.05884,76.133,37.70,1.06,33.51,1.06,28.78,1.06
Ah 8d 2c,Kc,QhJc,0.803,25.28,1.07999,71.2148,29.71,1.08,30.02,1.08,40.28,1.08
Ah 8d 2c,Kc,QhTd,0.788,23.08,1.0096,72.9148,29.39,1.01,33.60,1.01,37.01,1.01
Ah 8d 2c,Kc,QhJd,0.792,25.18,1.06516,70.5066,29.98,1.07,25.22,1.06,44.81,1.06
Ah 8d 2c,Kc,Qh8h,0.847,37.85,1.34817,59.3643,0.33,1.18,0.41,1.15,99.26,1.35
Ah 8d 2c,Kc,Qh9h,0.741,13.67,0.51922,63.3098,0.22,0.10,0.25,0.36,99.53,0.52
Ah 8d 2c,Kc,QhTh,0.425,23.04,1.01395,73.3449,39.98,1.02,31.94,1.02,28.09,1.01
Ah 8d 2c,Kc,QhJh,0.520,25.24,1.07498,70.9831,38.29,1.08,32.11,1.08,29.61,1.07
Ah 8d 2c,Kc,QhTs,0.758,22.83,0.97366,71.085,31.42,0.97,32.05,0.97,36.52,0.97
Ah 8d 2c,Kc,QhJs,0.800,24.92,1.03166,69.0001,27.33,1.03,27.84,1.03,44.83,1.03
Ah 8d 2c,Kc,KhTc,0.979,59.64,2.55705,71.4578,0.31,2.29,0.88,2.54,98.81,2.56
Ah 8d 2c,Kc,KhJc,0.988,61.70,2.72415,73.587,0.23,2.31,17.06,2.72,82.71,2.73
Ah 8d 2c,Kc,KhQc,0.992,63.58,2.96104,77.6241,0.17,2.28,22.28,2.96,77.55,2.96
Ah 8d 2c,Kc,KhTd,0.979,59.43,2.52862,70.9094,0.28,2.24,0.29,2.48,99.43,2.53
Ah 8d 2c,Kc,KhJd,0.988,61.51,2.70244,73.2235,0.22,2.25,5.96,2.70,93.83,2.70
Ah 8d 2c,Kc,KhQd,0.992,63.33,2.94094,77.399,0.16,2.19,13.92,2.94,85.92,2.94
Ah 8d 2c,Kc,Kh2h,0.518,84.83,7.2179,141.817,98.12,7.22,1.64,7.21,0.24,6.81
Ah 8d 2c,Kc,Kh3h,0.415,55.00,2.36685,71.7275,0.14,1.84,0.16,1.99,99.71,2.37
Ah 8d 2c,Kc,Kh4h,0.363,54.99,2.36766,71.7568,0.14,1.85,0.16,1.99,99.71,2.37
Ah 8d 2c,Kc,Kh5h,0.375,54.88,2.35384,71.4784,0.14,1.87,0.16,1.99,99.70,2.36
Ah 8d 2c,Kc,Kh6h,0.471,54.83,2.33661,71.0198,0.15,1.86,0.17,2.02,99.68,2.34
Ah 8d 2c,Kc,Kh7h,0.637,55.15,2.32588,70.2874,0.15,1.85,0.17,2.01,99.68,2.33
Ah 8d 2c,Kc,Kh8h,0.685,86.44,7.71245,148.713,97.14,7.71,2.65,7.71,0.22,7.18
Ah 8d 2c,Kc,Kh9h,0.933,57.40,2.4616,71.4734,0.23,2.16,0.25,2.30,99.52,2.46
Ah 8d 2c,Kc,KhTh,0.795,59.46,2.53637,71.0988,0.28,2.25,0.28,2.48,99.44,2.54
Ah 8d 2c,Kc,KhJh,0.966,61.64,2.71399,73.3877,0.22,2.26,5.99,2.71,93.79,2.72
Ah 8d 2c,Kc,KhQh,0.982,63.38,2.94653,77.4874,0.16,2.19,15.34,2.95,84.51,2.95
Ah 8d 2c,Kc,KhTs,0.981,59.24,2.51649,70.805,0.27,2.23,0.28,2.46,99.45,2.52
Ah 8d 2c,Kc,KhJs,0.988,61.28,2.68816,73.1101,0.20,2.22,3.23,2.68,96.57,2.69
Ah 8d 2c,Kc,KhQs,0.993,63.13,2.92903,77.323,0.16,2.16,15.35,2.93,84.50,2.93
Ah 8d 2c,Kc,6s6c,0.816,24.76,0.95604,64.3523,8.51,0.96,62.21,0.96,29.28,0.95
Ah 8d 2c,Kc,6s6d,0.830,24.64,0.91227,61.7061,1.50,0.83,35.08,0.91,63.42,0.91
Ah 8d 2c,Kc,6s6h,0.846,24.64,0.90683,61.3332,1.51,0.83,29.86,0.91,68.63,0.91
Ah 8d 2c,Kc,6s5s,0.627,3.39,0.70953,349.084,0.33,0.47,0.66,0.62,99.00,0.71
Ah 8d 2c,Kc,7s7c,0.808,26.52,0.90261,56.732,9.59,0.90,25.02,0.90,65.39,0.90
