Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
Jh 4d 2h,AdKc,1.000,44.24,7.43636,70.0417,3.08,5.82,96.92,7.49
Jh 4d 2h,AdAc,1.000,85.02,51.7706,253.711,99.83,51.79,0.17,38.48
Jh 4d 2h,Ad2d,1.000,45.97,10.3075,93.424,2.24,8.69,97.76,10.34
Jh 4d 2h,Ad3d,1.000,34.97,9.11069,108.545,58.96,8.06,41.04,10.62
Jh 4d 2h,Ad5d,1.000,34.97,9.49172,113.084,87.38,9.34,12.62,10.51
Jh 4d 2h,Ad6d,1.000,23.45,-3.07569,-54.6601,97.08,-3.30,2.92,4.50
Jh 4d 2h,Ad7d,1.000,23.53,-0.59944,-10.6157,66.53,-3.05,33.47,4.27
Jh 4d 2h,Ad8d,1.000,24.18,0.00581,0.10013,57.30,-3.26,42.70,4.39
Jh 4d 2h,Ad9d,1.000,25.38,-0.77017,-12.6446,66.53,-3.53,33.47,4.71
Jh 4d 2h,AdTd,1.000,30.37,3.1619,43.3855,21.16,-3.71,78.84,5.01
Jh 4d 2h,AdJd,1.000,80.15,40.2775,209.386,98.57,40.43,1.43,29.72
Jh 4d 2h,AdQd,1.000,40.94,7.56863,77.0219,1.71,2.65,98.29,7.65
Jh 4d 2h,AdKd,1.000,47.17,9.4813,83.7538,15.95,10.22,84.05,9.34
Jh 4d 2h,AdTh,1.000,30.51,-0.51737,-7.06442,65.99,-3.37,34.01,5.02
Jh 4d 2h,AdQh,1.000,41.70,3.21377,32.1149,73.77,1.58,26.23,7.81
Jh 4d 2h,AdKh,1.000,47.72,9.06622,79.1647,35.63,8.16,64.37,9.57
Jh 4d 2h,AdTs,1.000,26.93,1.70756,26.4215,20.49,-5.50,79.51,3.57
Jh 4d 2h,AdJs,1.000,79.19,37.8685,199.239,91.45,38.73,8.55,28.64
Jh 4d 2h,AdQs,1.000,37.66,5.73995,63.5117,3.23,0.28,96.77,5.92
Jh 4d 2h,AdKs,1.000,44.24,7.43639,70.0419,3.08,5.82,96.92,7.49
Jh 4d 2h,3h3c,1.000,40.34,6.21976,64.24,9.78,-1.16,90.22,7.02
Jh 4d 2h,3h3d,1.000,40.39,6.34425,65.4538,9.04,-1.18,90.96,7.09
Jh 4d 2h,4h4c,1.000,90.73,64.0434,294.116,99.88,64.07,0.12,45.16
Jh 4d 2h,5h5c,1.000,40.75,6.4564,66.017,7.86,-1.37,92.14,7.12
Jh 4d 2h,5h5d,1.000,40.79,6.67683,68.1966,6.23,-1.37,93.77,7.21
Jh 4d 2h,5h4h,1.000,64.12,34.2043,222.261,99.37,34.27,0.63,24.25
Jh 4d 2h,6h6c,1.000,40.69,6.12414,62.7058,11.21,-1.56,88.79,7.09
Jh 4d 2h,6h6d,1.000,40.74,6.15318,62.9357,11.62,-1.55,88.38,7.17
Jh 4d 2h,6h5h,1.000,51.43,28.7513,232.945,98.15,28.89,1.85,21.56
Jh 4d 2h,7h7c,1.000,42.14,6.29491,62.2426,10.52,-0.85,89.48,7.13
Jh 4d 2h,7h7d,1.000,42.19,6.64864,65.6621,7.17,-0.91,92.83,7.23
Jh 4d 2h,7h6h,1.000,43.19,15.4358,148.926,24.59,14.45,75.41,15.76
Jh 4d 2h,8h8c,1.000,46.63,8.11054,72.4771,2.48,1.36,97.52,8.28
Jh 4d 2h,8h8d,1.000,46.68,8.27248,73.8464,2.04,1.43,97.96,8.41
Jh 4d 2h,8h7h,1.000,43.84,18.5601,176.398,57.11,20.64,42.89,15.79
Jh 4d 2h,9h9c,1.000,51.64,9.48123,76.4986,8.01,3.19,91.99,10.03
