Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,KhTs,1.000,25.03,-0.4182,-27.8488,94.23,-0.53,5.77,1.43
8h 4d 2h,KhJs,1.000,27.43,-0.14696,-8.9309,92.95,-0.28,7.05,1.57
8h 4d 2h,KhQs,1.000,32.13,2.25783,117.106,84.79,2.35,15.21,1.73
8h 4d 2h,Ah9c,1.000,34.95,0.03749,1.78746,96.77,-0.03,3.23,1.91
8h 4d 2h,AhTc,1.000,38.29,1.89247,82.3688,96.09,1.89,3.91,1.86
8h 4d 2h,AhJc,1.000,46.09,2.83641,102.561,80.21,2.99,19.79,2.21
8h 4d 2h,AhQc,1.000,54.09,3.33415,102.735,58.48,3.60,41.52,2.96
8h 4d 2h,AhKc,1.000,60.91,3.87687,106.083,79.35,3.85,20.65,3.98
8h 4d 2h,AhAc,1.000,91.59,16.7353,304.546,95.49,16.93,4.51,12.67
8h 4d 2h,Ah9d,1.000,35.03,0.06998,3.32976,96.43,0.00,3.57,1.92
8h 4d 2h,AhTd,1.000,38.48,0.7755,33.5907,95.83,0.73,4.17,1.90
8h 4d 2h,AhJd,1.000,46.28,1.96855,70.8957,72.39,1.87,27.61,2.24
