Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,8d8c,1.000,94.08,15.5792,275.986,99.78,15.58,0.22,15.36
8h 4d 2h,8d7d,1.000,65.13,5.65034,144.59,97.84,5.65,2.16,5.63
8h 4d 2h,9d9c,1.000,62.04,4.44914,119.525,60.47,4.45,39.53,4.45
8h 4d 2h,9d8d,1.000,66.01,5.75327,145.257,97.69,5.75,2.31,5.74
8h 4d 2h,TdTc,1.000,65.96,5.38784,136.134,89.69,5.39,10.31,5.39
8h 4d 2h,Td8d,1.000,66.98,5.82244,144.885,77.77,5.82,22.23,5.82
8h 4d 2h,Td9d,1.000,23.68,1.79709,126.498,85.44,1.80,14.56,1.80
8h 4d 2h,JdTc,1.000,18.72,0.94629,84.2664,83.90,0.95,16.10,0.95
8h 4d 2h,JdJc,1.000,72.38,6.92629,159.485,84.84,6.93,15.16,6.93
8h 4d 2h,Jd8d,1.000,67.06,5.85272,145.456,88.52,5.85,11.48,5.85
8h 4d 2h,Jd9d,1.000,23.03,1.7527,126.847,90.08,1.75,9.92,1.75
8h 4d 2h,JdTd,1.000,22.86,1.64351,119.809,98.00,1.64,2.00,1.62
8h 4d 2h,JdTh,1.000,21.99,1.56983,118.97,98.39,1.57,1.61,1.56
8h 4d 2h,JdTs,1.000,18.72,0.94628,84.2663,83.90,0.95,16.10,0.95
8h 4d 2h,QdTc,1.000,18.89,0.81947,72.2994,68.61,0.82,31.39,0.82
8h 4d 2h,QdJc,1.000,21.25,0.9751,76.4792,85.14,0.98,14.86,0.98
8h 4d 2h,QdQc,1.000,79.56,9.3535,195.944,95.67,9.35,4.33,9.35
8h 4d 2h,Qd8d,1.000,67.54,5.91692,146.007,84.44,5.92,15.56,5.92
8h 4d 2h,Qd9d,1.000,23.22,1.61935,116.231,90.17,1.62,9.83,1.62
8h 4d 2h,QdTd,1.000,23.08,1.53325,110.718,98.54,1.53,1.46,1.49
8h 4d 2h,QdJd,1.000,25.33,1.69856,111.769,97.60,1.70,2.40,1.69
8h 4d 2h,QdTh,1.000,22.38,1.42148,105.857,98.13,1.42,1.87,1.41
8h 4d 2h,QdJh,1.000,24.90,1.67597,112.199,94.19,1.68,5.81,1.68
8h 4d 2h,QdTs,1.000,18.89,0.81947,72.2996,68.61,0.82,31.39,0.82
8h 4d 2h,QdJs,1.000,21.25,0.97509,76.4785,85.14,0.98,14.86,0.98
8h 4d 2h,KdTc,1.000,21.19,0.71684,56.3944,5.93,0.70,94.07,0.72
8h 4d 2h,KdJc,1.000,23.48,0.839,59.542,37.83,0.84,62.17,0.84
8h 4d 2h,KdQc,1.000,28.12,1.06547,63.1468,80.42,1.07,19.58,1.06
8h 4d 2h,KdKc,1.000,83.21,10.7755,215.819,95.61,10.78,4.39,10.78
8h 4d 2h,Kd8d,1.000,66.77,5.85904,146.248,89.63,5.86,10.37,5.86
